Url,Page,Direction
https://www.bucataras.ro/retete/vinete-umplute-cu-quinoa-79456.html,16,Vinetele le spalam si le taiem in jumate pe lungime . Cu ajutorul unei lingurite scobim mijlocul vinetei astfel incat sa facem loc pentru umplutura . Presaram vinetele cu sare si lasam sa stea. Pana cand vinetele scobite lasa zeama ne ocupam de umplutura . Ceapa o tocam si o calim in 2 linguri de ulei impreuna cu morcovul . Adaugam si miezul de vinete rezultat din scobire . Acest miez daca este bucati mai mari il taiem . Lasam legumele sa se caleasca si asezonam . Adaugam 50 ml bullion si quinoa . Eu in loc de piper folosesc pudra de ghimbir dar se poate folosi si piper si ghimbir. Scurgem bine vinetele scobite de zeama lasata si le umplem cu compozitia. Asezam in tava si tunam pe langa ele 250ml bullion amestecat cu 100 ml apa si cu oregano. Dam totul la cuptorul incins la 180-200 grade pana cand intra bine scobitoarea in vinete . Deasupra se poate razui parmesan . Servim cald cu o lingura de iaurt grecesc sau smantana .
https://www.bucataras.ro/retete/mazare-cu-carnati-vegetali-79896.html,16,"Scoatem cărnații din punga de plastic și îi tăiem rondele. Într-o cratițâ încingem uleiul și rumenim ușor bucatile de cârnat. Îi lasăm deoparte... În altă cratiță calim ceapa până își schimbă culoarea. Adaugam apoi morcovul și ardeiul. Acoperim toate ingredientele cu apă, condimentăm cu putina sare și piper. Cînd legumele sunt gata adaugăm mazărea si boiaua dulce. Dacă a scăzut foarte mult apa mai adăugăm niște apă fierbinte. Roșiile le dăm prin blender și le adăugăm împreună cu pasta de tomate, după ce mazărea a dat în câteva clocote. Mai lăsăm 2 minute apoi adăugăm cârnații. După încă 2 minute tragem cratița deoparte și adăugăm verdeața.  
Să aveți poftă!"
https://www.bucataras.ro/retete/coltunasi-cu-visine-79923.html,16,"Se framanta din faina si apa, sare un aluat elastic si nelipicios. Se lasa la rece 20 minute acoperit cu o folie. Pe o planseta infainata se intinde foaie subtire cam 2-3 mm, cu un pahar se fac cercuri. Se pun 2 visine se lipesc atent si se procedeaza la fel pana terminam aluatul. Intr-o oala incapatoare, turnam apa si o punem pe foc, cand apa clocoteste, adaugam usor coltunasii, cu o lingura de lemn, ne asiguram ca coltunasii nu s-au lipit de fundul oalei. Fierbem coltuasii cam 8 minute la foc domol, cand coltunasii s-au ridicat deasupra, cu o spumiera ii scoatem si ii punem intr-o sita la scurs, apoi, intr-un castron, adaugam margarina topita. Se servesc calzi cu zahar pudra deasupra sau cu sirop de zmeura, trandafiri :http://www.bucataras.ro/retete/sirop-de-trandafiri-61958.html Pofta mare!"
https://www.bucataras.ro/retete/ii-supa-ruseasca-ii-de-ciuperci-de-post-79953.html,16,"   Intr-o oala, ceapa o spalam, tocam si o calim in 3 linguri de    ulei    2 minute, adaugam morcovul spalat si dat prin razatoarea mare. Mai lasam 2-3 minute. Adaugam pasta de tomate   si faina, amestecam si mai inabusim 2 minute. In paralel, ciupercile spalate le calim separat intr-o tigaie in celelalte linguri de ulei, la foc mediu, timp de 8 minute. Castravetii ii taiem cubulete si-i fierbem separat 8 min, adaugam peste morcov si ceapa, inabusim 5 minute, adaugam ciupercile si mai inabusim 5 minute. Adaugam maslinele, stock-ul de legume si foile de dafin, fierbem la foc mic 10 minute    acoperit cu capac. Patrunjelul spalat si zvantat il tocam marunt. Se serveste cu cate o feliuta de lamaie si verdeata proaspata. Cand nu e post se poate servi si cu smantana sau cu iaurt . Pofta buna!"
https://www.bucataras.ro/retete/spanac-cu-legume-la-wok-79954.html,16,"Mai intai am curatat spanacul de cozi si l-am spalat foarte bine sub jet de apa, apoi l-am taiat mai marunt. Am curatat ceapa si am taiat-o marunt, morcovul si pastarnacul curatat si dat pe razatoarea mare, iar ardeiul taiat cubulete. Am pus tigaia wok pe foc, am lasat-o sa se incinga, am adaugat uleiul si legumele, am presarat putina sare si am lasat la calit pana ce legumele s-au inmuiat bine. Am adaugat spanacul, am acoperit cu un capac si am lasat sa se inabuse bine pana a inceput sa se inmoaie spanacul si a  scazut, am ridicat capacul si am amestecat bine, apoi am adaugat amestecul de rosii si ardei, am redus focul si am lasat sa se faca la foc domol. La final am potrivit de sare. Se poate manca simplu sau cu ceva langa, o carnita, un ousor, niste carnati, care cum pofteste si doreste."
https://www.bucataras.ro/retete/quinoa-cu-ciuperci-79965.html,16,"100 g seminte quinoa se pun la fiert cu 1 lingura mare de vegeta. Dupa ce s-a fiert 15 -20 minute (cand e gata), se ia de pe foc si se scurge. Separat, calim o ceapa cu paprika pudra si adaugam 2 linguri de ciuperci din borcan ( sunt puse pe iarna de mama, sunt hribi) si se lasa la foc mic 5 min pana se calesc, apoi adaugam semintele de quinoa si lasam inca 5 minute la calit. La sfarsit adaugam patrunjel uscat, sare daca mai trebuie, si piper. Optional se poate adauga pudra de ardei iute."
https://www.bucataras.ro/retete/orez-cu-legume-si-fructe-de-mare-79976.html,16,"Curăță si spală toate legumele. Toacă-le sau rade-le după preferință. Pune la incins uleiul într-un wok. Adaugă ceapa în uleiul încins și las-o până devine translucidă. Adaugă pe rând ardeiul și rădăcinoasele tocate mărunt sau rase. Călește legumele până sunt pregătite pe jumătate. Pune peste ele 200 ml apă caldă. Lasă să fiarbă 2-3 minute și adaugă orezul spălat. Fierbe până s-a fiert orezul. Când orezul este fiert, adaugă fructele de mare prefierte. Condimentează după gust, stinge focul si adaugă pătrunjelul tocat. Se servește alături de salată verde sau cu salată de murături.      "
https://www.bucataras.ro/retete/tocanita-cu-ciuperci-champignon-79977.html,16,"Ciupercile spălate, lăsate la scurs, se taie grosier. 
Ceapa curățată, spălată si se taie solzișori. Într-o tigaie antiaderentă, se pune uleiul la încins. Pune ceapa și călește-o pentru 5 minute. Adaugă ciupercile peste ceapă. Călește 3-4 minute, adaugă 150 ml apă caldă, roșiile tocate și usturoiul tocat mărunt. Lasă la fiert până scade zeama, stinge focul si adaugă pătrunjelul tocat . Se servește cu sau fără mămăligă.  "
https://www.bucataras.ro/retete/dovleac-la-cuptor-79984.html,16,"Taiati dovleacul în felii de aproximativ 2-3 cm grosime. Curatati-l de seminte, dar lasati coaja. Puneti feliile de dovleac pe o tava acoperita cu hartie de copt, ungeti-le cu ulei de masline pe ambele parti. Puneti sare, piper si cimbru uscat. Coaceti feliile intorcandu-le pe ambele parti timp de 35- 40 minute in cuptorul incalzit la 200°C. Este o garnitura ideala pentru un fel de carne sau pentru un peste afumat. Eu am transformat o parte in piure pentru a face painici cu dovleac. Toate retele mele cu dovleac  aici ."
https://www.bucataras.ro/retete/mancare-de-ciuperci-cu-mazare-si-cartofi-80008.html,16,"Ceapa se toaca marunt, la fel si usturoiul si se pun in ulei de masline, la calit, pentru cateva minute. Adaugam morcovul taiat rondele si ciuperciile curatate si taiate felii. Punem condimentele, telina data pe razatoarea mare si acoperim cu apa, lasam la foc mic sa fiarba. Dupa circa 10 minute, punem cartofii taiati cuburi, mazarea scursa de zeama, completam cu apa si lasam la foc mic. Lasam pana scade din zeama si legumele sunt fierte. Se serveste ca si garnitura sau ca fel principal."
https://www.bucataras.ro/retete/mancare-de-ciuperci-cu-cartofi-80015.html,16,"Ciupercile le spalam bine si le punem la scurs. 
Cartofii ii curatam, spalam si ii taiem cuburi potrivite. 
Ceapa o curatam si o tocam marunt, iar pe cea verde o taiem rondele. 
Morcovii ii decojim, ii trecem prin razatoarea mare, rosiile decojite le maruntim. 
Intr-o cratita incingem uleiul. 
Punem ciupercile, morcovul si ceapa uscata. 
Le innabusim 2-3 minute, apoi adaugam cartofii si ceapa verde. Amestecam bine, le lasam pe foc vreo 2 minute, apoi punem apa cat sa le cuprinda pe toate. 
Presaram sare, piper si boia de ardei dulce. 
Potrivim focul si lasam sa fiarba. 
Dupa vreo 10 minute, dam drumul si rosiilor. Amestecam din cand in cand. 
Cand zeama a scazut suficient si toate legumele sunt bine patrunse, punem pasta de tomate. 
Invartim in mancare si o mai lasam sa dea cateva clocote. Gustam sa vedem daca mai este nevoie sa fie condimentata. Tragem cratita de pe foc, lasam sa se racoreasca putin, apoi servim cu patrunjel verde tocat deasupra. 
Sa aveti pofta!"
https://www.bucataras.ro/retete/gulas-de-cartofi-80021.html,16,"      Ceapa curatata si spalata se taie pestisori si se caleste in cateva linguri de ulei, turnand din cand in cand cate putina apa calda, pana se inmoaie bine si formeaza un sos.      Adaugam ardeii spalati, curatati si taiati fasii nu foarte subtiri.      Lasam legumele la calit cateva minute, adaugam boiaua, cimbrul, chimenul, foile de dafin si apoi cartofii taiati cubulete.      Turnam apa cat sa acopere legumele si lasam sa fiarba pana cand cartofii sunt bine patrunsi.      La final, adaugam pasta de tomate si verdeata tocata marunt.      Servim cu muraturi."
https://www.bucataras.ro/retete/fursecuri-bulgari-de-zapada-80024.html,16,"Se mixeaza bine margarina cu zaharul. Se adauga sarea și vanilia. Treptat, se adauga faina amestecata cu bicarbonatul de sodiu, mixând bine după fiecare adăugare.  Se pun arahidele și nucile măcinate și se amesteca pana se incorporeaza bine. Va rezulta un aluat destul de consistent. Se da la frigider pentru 45 de minute.  Intr-un bol, se pune zaharul pudra și se lasă deoparte. Se scoate aluatul din frigider și se fac bilute mici intre palme. Se asaza în tava tapetata cu hârtie de copt, la distanța intre ele. Se coc la 180 de grade, timp de 12-14 minute, cât sa înceapă sa devină maronii. Se scot din cuptor și se lasă să se răcească 2 minute. Se dau prin zaharul pudra cât sunt încă calde. Se lasa sa se raceasca de tot, apoi se dau din nou prin zahar pudra. Pofta buna!"
https://www.bucataras.ro/retete/tocana-de-cartofi-cu-sos-de-ardei-capia-la-tuci-80039.html,16,"Mai intai, ne pregatim ingredientele, curatam cartofii de coaja, ii spalam si ii taiem cubulete mai mari, ceapa o curatam, spalam si o taiem solzisori. Punem tuciuletul pe foc, lasam sa se incinga, adaugam ulei ( cca 100 ml), punem ceapa un pic de sare si o lasam sa se caleasca, apoi adaugam cartofii si turnam apa cat sa-i acopere bine, punem un capac si lasam sa fiarba la foc mic pana sunt patrunsi cartofii. Cand sunt fierti cartofii, adaugam sosul de ardei capia, potrivim de sare si piper, daca mai este nevoie si lasam sa dea intr-un clocot. Gata si tocana...."
https://www.bucataras.ro/retete/fursecuri-economice-de-post-80046.html,16,"Amestecam intr-un bol toate ingredientele si framantam un aluat nelipicios.  Pe masa de lucru, presaram faina si intindem aluatul intr-o foaie care sa nu fie prea subtire (sa aiba aprox. 5-10 mm grosime). Decupam fursecurile cu formele dorite, apoi le punem intr-o tava tapetata cu hartie de copt.  Introducem tava in cuptorul preincalzit la foc mediu, pentru aprox. 10-12 minute, pana cand se rumenesc usor pe margini. Dupa ce sunt gata, le scoatem din cuptor si le lasam la racit, apoi le pudram cu zahar pudra.  Pentru a se metine fragede, le pastram intr-o cutie cu capac.  Va avertizez ca dispar imediat de pe farfurie, iar daca vreti sa fiti siguri ca mai prindeti si a 2-a zi, va sfatuiesc sa faceti portie dubla. :)) "
https://www.bucataras.ro/retete/fasolakia-tocanita-greceasca-de-fasole-verde-80050.html,16,"Se spala fasolea. Se incalzeste uleiul de masline si se soteaza ceapa, la foc mediu spre mic, cateva minute. Se adauga fasolea si usturoiul si se soteaza 1 minut.  Se adauga rosiile, apa, sare si piper, apoi se acopera tigaia cu un capac si se fierb la foc mic 1 ora si 20 de minute.  Se adauga patrunjelul si se mai lasa la gatit, la foc mediu spre mare inca 5 minute. "
https://www.bucataras.ro/retete/salata-de-post-80051.html,16,"Cartofii, morcovul si pastarnacul se curata, se spala si se pun la fiert. Mazarea, dacă este congelata, se pune la fiert. Fasolea, lasata peste noapte la umflat ( sau câteva ore), se pune la fiert.  Gogonelele se taie si se lasa la scurs.  După ce au fiert, legumele se taie cubulete si se pun intr-un castron mai incapator. Punem si gogonelele scurse, mazarea.  Fasolea fiarta si racita se blendeaza. Se adauga mustarul, sare dupa gust si uleiul in fir subtire, mixand in continuare pana se obtine o maioneza.  Oprim 3-4 lg maioneza pentru ornat si restul se pune, peste legume si se amesteca.  Pofta buna!   "
https://www.bucataras.ro/retete/salata-de-legume-coapte-80061.html,16,"Coacem legumele (pe tabla), mai putin usturoiul. Curatam dovleceii si ii punem intr-o strecuratoare sa se scurga. Ardeilor le indepartam cotoarele si semintele si ii taiem cubulete mici. Le fel si prazul. Blenduim dovleceii si prazul, cu ulei si sare, adaugam usturoiul felii sau zdrobit si mai blenduim un pic. Adaugam cubuletele de ardei copt si amestecam cu o lingura. Umplem borcanele, turnam deasupra putin ulei si eventual un varf de cutit de aspirina pisata, infiletam capacele si sterilizam cca. 20-30 minute din momentul in care incepe apa sa clocoteasca si lasam sa se raceasca usor sub paturi. Pofta buna!"
https://www.bucataras.ro/retete/sarmale-de-post-cu-orez-80069.html,16,"    Alegem foile de varza intregi si le taiem nervurile. Restul de varza il taiem fideluta. Daca varza este prea sarata, se poate lasa dinainte la desarat.     Intr-o cratita, punem uleiul la incins, adaugam ceapa taiata marunt. Cand aceasta devine translucida, punem si morcovul ras. Calim putin impreuna, apoi adaugam orezul si o cana cu apa. Lasam sa fiarba pana absoarbe apa, cat sa infloreasca putin. Condimentam cu piper, sare, cimbru, punem si putin marar tocat marunt si lasam sa se racoreasca.       Dupa ce orezul s-a racit, se impaturesc sarmalele.     Ungem o oala de lut (daca este nesmaltuita, tineti-o-n apa cel putin 30 minute) cu ulei, punem un strat de varza tocata, presaram cimbru si boia, apoi punem o parte din sarmale. Urmeaza iar un strat de varza, cimbru, boia, foile de varza, sarmale si ultimul, restul de varza. Turnam apa cat sa le acopere putin, punem capac si dam la cuptor, la foc moale (170 grade).  Acesta nu trebuie preincalzit, ci rece, pentru a nu crapa lutul.      Dupa vreo 2-3 ore, timp in care mai verificam din cand in cand, (dureaza, dar gustul va fi pe masura asteptarii), se adauga pasta de tomate diluata cu putina apa si dam iar la cuptor cel putin vreo ora.     Cand sunt aproape gata, se lasa vasul fara capac pentru a se rumeni frumos varza de deasupra.  "
https://www.bucataras.ro/retete/fursecuri-cu-nuca-si-gem-de-prune-de-post-80075.html,16,"Intr-un bol, amestecam toate ingredientele, in afara de gem si zahar pudra. Framantam un aluat care nu se lipeste de maini.  Pe masa de lucru infainata, intindem aluatul intr-o foaie nu prea groasa, de aprox. 5 mm grosime, apoi il decupam cu formele dorite.  Eu am facut si cateva fursecuri simple, fara gem. Pe cele pe care le-am umplut cu gem, le-am taiat cu forme de marimi diferite, ca sa iasa acel model decupat in interior. Daca vreti sa le umpleti pe toate cu gem, decupati 1/2 din aluat cu forme pline, iar restul de aluat cu forme decupate in interior.  In cazul meu, inimioare pline si inimioare decupate in interior.  Tapetam o tava cu hartie de copt si punem fursecurile. Dam tava la cuptorul preincalzit la foc mediu, pentru aprox. 10-12 minute, pana cand se rumenesc usor pe margini.  Le scoatem din cuptor, le lasam la racit apoi le umplem cu gemul dorit. Le pudram cu zahar pudra si le servim. Le pastram in cutii inchise cu capac.  "
https://www.bucataras.ro/retete/fursecuri-cu-gem-de-caise-de-post-80077.html,16,"Intr-un bol punem gemul de caise, zaharul si uleiul. 
Le amestecam bine cu un tel. 
Adaugam coaja rasa de portocala, sarea, praful de copt si le incorporam. 
Cernem faina, incepem si o incorporam treptat peste compozitia de mai sus. 
Amestecam cu telul, iar cand se ingroasa prea tare, amestecam cu mana. 
Tot punem faina pana aluatul devine omogen si nelipicios. Este posibil sa va trebuiasca mai putina faina sau mai multa, asta depinde de cat de gros este gemul. 
Rupem bucatele din aluat, formam bile pe care mai apoi le aplatizam. 
Le asezam pe o tava unsa cu putina margarina si tapetata cu hartie de copt. 
Le introducem in cuptorul incins, la 180 de grade, pentru 10-12 minute. Dupa acest timp, le scoatem din cuptor si le lasam sa se raceasca. Mi-au iesit 35 de bucati din aceasta compozitie. 
Dupa ce s-au racit, le punem intr-o cutie metalica sau o caserola si le acoperim bine pentru a nu se intari. 
Servim ori de cate ori dorim. 
Pofta buna!"
https://www.bucataras.ro/retete/pachetele-cu-gem-de-capsuni-si-nuca-80081.html,16,"Dam drumul la cuptor.  Aluatul, dezghetat in prealabil, se întinde. Se taie patrate.  Gemul se amesteca cu nuca.  Se pune gem pe fiecare patrat si se pliaza.  Se pun in tava, se cresteaza usor deasupra si se coc la foc mediu pana se rumenesc. Reci se pot pudra cu zahar.  Pofta buna!  "
https://www.bucataras.ro/retete/plachie-de-fasole-boabe-80097.html,16,"    Fasolea curatata de impuritati si spalata, trebuie sa stea la inmuiat 12 ore. Aruncam apa in care am tinut-o, clatim  si punem la fiert, cand da in clocot, schimbam apa. Procedam la fel de trei ori. In penultima apa, fasolea sta cel mai mult la fiert. Cand e bine patrunsa, o punem la scurs intr-o strecuratoare.     Ceapa, taiata pestisori, se caleste in ulei pana se-nmoaie, apoi se adauga ardeii taiati fasii, iar dupa cateva minute, morcovul taiat rondele subtiri. Turnam putina apa si lasam la fiert pana cand legumele sunt bine patrunse.     Adaugam usturoiul taiat feliute, cimbrul, boiaua, foile de dafin, rosiile si pasta de tomate, amestecam usor, completam cu apa si lasam la fiert.      Cand sosul e gata, punem fasolea fiarta peste el si mai lasam cateva minute pe foc.     Potrivim de sare, piper si presaram patrunjelul tocat marunt."
https://www.bucataras.ro/retete/ciorba-de-legume-80118.html,16,"Se curata legumele, se spala. De la broccoli desprindem buchetelele si le trecem sub jet de apa rece. Punem uleiul in oala, adaugam ceapa tocata, ardeiul taiat bucatele si morcovii taiati rondele. Lasam legumele la sotat cateva minute, adaugam apa plata. Acoperim oala si lasam la fiert cca. 20 minute. Adaugam buchetelele de broccoli, fierbem ciorba inca 10 minute, lasand oala neacoperita. Oprim focul, adaugam pasta de tomate,mai dam 2-3 clocote, iar la final punem verdeata tocata. Pofta buna!"
https://www.bucataras.ro/retete/iahnie-de-fasole-boabe-80126.html,16,"Se spală fasolea, apoi se pune în apă rece, la hidratat. Se lasă de seara până a doua zi dimineață. A doua zi, se scurge de apă, se adaugă alta, se pune la fiert, cu un praf de sare și un vârf de cuțit de bicarbonat de sodiu. Se curăță și se spală legumele. În oala în care fierbe fasolea, se adaugă un morcov, o rădăcină de pătrunjel, o rădăcină de țelină, o ceapă mare. Se lasă la fiert, până se pătrund legumele. Se verifică și bobul de fasole, dacă este aproape fiert, se dă deoparte. Morcovul ramas se rade, cepele se toacă mărunt. Se pune la încins o tigaie mare, se adaugă uleiul. Se adaugă legumele, se lasă să se rumenească puțin, apoi se adaugă un praf de sare, un praf de boia și dulce și iute, bulionul. Se adaugă cam 500 ml din apa în care a fiert fasolea. Se amestecă cu o lingură de lemn. Fasolea se scurge de apă, se adaugă în tigaia mare. Se amestecă ușor, apoi se transferă toată compoziția într-un vas de lut. Se adaugă puțin cimbru, încă puțin ulei, se potrivește gustul cu sare. Se pune în cuptor, neîncălzit în prealabil, se lasă la foc mic, timp de 1,5 h-2 h, cât să scadă și să iasă după cum preferă fiecare. Nu vă pot descrie cât de bună iese, scăzută așa la foc mic, în cuptor, dar mai ales în vasul de lut. Se servește cu mămăliguță caldă și murături! Să vă fie de folos!"
https://www.bucataras.ro/retete/tort-de-biscuiti-cu-crema-de-ciocolata-si-nuci-caramelizate-de-post-80131.html,16,"Crema: Intr-o craticioara, amestecati amidonul cu zaharul tos + pudra (cele 6 linguri zahar tos + 1 lingura zahar pudra) si cacaua.  Adaugati treptat laptele si amestecati bine sa nu se formeze cocoloase.  Puneti oala pe foc mic si amestecati cu un tel pana cand compozitia se ingroasa.  La final, adaugati esenta de rom. Acoperiti crema cu folie alimentara ca sa nu se formeze acea cojita deasupra, apoi lasati sa se raceasca.  Intre timp, puneti nucile intr-o tigaie (nu o ungeti cu nimic) si le prajiti la foc mic, timp de cateva minute. Le lasati la racit.  In alta oala, puneti zaharul (cele 5-6 linguri pentru caramel) si il lasati la caramelizat, pana cand capata culoarea chihlimbarului. Cand zaharul este topit complet si caramelizat, adaugati nucile si amestecati. Turnati nucile caramelizate pe o bucata de hartie de copt si le lasati la racit. Asamblare: Umpleti biscuitii cu crema de ciocolata racita. Formati prima data un turnulet de 4-5 biscuiti cu crema intre ei, apoi rasturnati turnuletul pe platou si continuati sa lipiti biscuitii cu crema. Pentru ca tortul sa aiba aspectul din imagini, biscuitii trebuie sa fie pusi perpendicular pe platou.  Dupa ce terminati de lipit biscuitii, imbracati tortul intr-un strat de crema.  La final adaugati nucile caramelizate zdrobite.  Eu am pus nucile caramelizate intr-o punga si le-am zdrobit cu sucitorul.  Din toata cantitatea de crema, mie mi-au iesit 2 tortulete. Unul cu aprox. 24 biscuiti, iar celalalt un mini tortulet cu 8 biscuiti.  Il lasati la frigider cateva ore, pentru a se inmuia biscuitii, apoi il taiati. Aveti grija sa taiati felii oblice, ca sa va iasa aspectul din imagini. "
https://www.bucataras.ro/retete/placinta-cu-dovleac-dovlecel-migdale-si-nuca-80149.html,16,"Dovleacul și dovlecelul ras se pun într-un vas, cu fundul dublu, la călit împreună. Se adaugă zahărul, zahărul vanilinat, scorțișoara și coaja de lămâie, lăsându-se la fiert cca. 15 minute la foc mic.  Între timp,  se ung câte trei foi de plăcintă cu ulei, se pune umplutură de dovleac și dovlecel, se rulează, se obțin 4 rulouri care se ung cu ulei și se așază într-o formă termorezistentă rotundă. Peste foile rulate se adaugă restul de umplutură de dovleac, se presară fulgi de migdale și miez de nucă. Plăcinta se acoperă cu o foaie sfărâmată peste care se presară zahăr brun și zahar vanilinat aromat cu scorțioșoară, apoi se pune la copt în cuptorul preîncins, cca. 40 de minute, la 200 grade C. Plăcinta coaptă se pudrează cu zahăr praf și se servește caldă sau rece, în funcție de preferința fiecăruia.  Spor și poftă bună"
https://www.bucataras.ro/retete/ciorba-de-post-cu-legume-si-zeama-de-varza-80163.html,16,"Legumele se curata si se spala bine sub jet de apa rece. Punem uleiul in oala, adaugam ceapa tocata si ardeiul taiat bucatele, sotam cateva minute. Adaugam telina taiata cubulete mici, morcovii taiati rondele, bobitele de mustar, foaia de dafin, sare si piper dupa gust. Mai sotam cca. 5 minute, apoi adaugam apa plata, acoperim oala si lasam sa fiarba la foc mediu, pana patrunde usor furculita in rondelele de morcovi. Adaugam mazarea si fasolea din conserve (scurse de apa), apoi pasta de tomate, turnam zeama de varza, mai dam cateva clocote, apoi stingem focul, punem tarhonul tocat si verdeata dupa gust. Acoperim oala, lasam cateva minute sa se intrepatrunda aromele si servim. Pofta buna!"
https://www.bucataras.ro/retete/sarmalute-de-post-cu-ciuperci-pleurotus-80164.html,16,"Taiem frunzele de varza de pe cotor si le oparim in apa cu sare si 2 linguri de otet balsamic 2-3 minute. Le scoatem si le lasam la scurs. Ciupercile pleurotus se spala si se oparesc in apa cu sare, apoi se trec prin robot. Legumele se curata si se spala, apoi se trec pe razatoarea fina. Punem uleiul intr-o cratita, adaugam legumele rase, sare si piper dupa gust, sotam cateva minute. 3/4 din cantitatea de legume sotate se pune intrun castron incapator, restul se pune in oala in care fierbem sarmalutele. Peste legumele sotate din castron, punem cartofii fierti si dati pe razatoare, ciupercile maruntite, orezul clatit in apa rece iar la final adaugam grisul, cimbrul si mararul uscat. Amestecam compozitia si formam sarmalutele cu foile de varza scurse, carora le-am taiat intre timp si nervurile groase. Asezam peste legumele sotate din oala un strat de varza tocata, apoi sarmalutele si deasupra punem iar un strat de varza tocata. Peste varza, turnam zeama de varza si apa plata, asezam bucatile de rosii si presaram boabe de piper. Acoperim oala si lasam sarmalele sa fiarba la foc redus o ora si jumatate. Pofta buna!"
https://www.bucataras.ro/retete/placinta-dospita-cu-rahat-80167.html,16,"Preincalzim cuptorul la 180 grade C. Punem drojdia in castron, adaugam 50 gr. zahar pudra si un praf de sare, amestecam. Punem margarina la temperatura camerei, apa calduta, faina proaspat cernuta si framantam. La final adaugam uleiul, il incorporam in aluat, apoi acoperim aluatul si lasam la dospit 1 ora. Tapetam tava cu hartie de copt. Intindem aluatul pe masa de lucru infainata, taiem bucati/ fasii de aluat, le asezam la intamplare in tava, deasupra punem bucati de rahat si dam tava la cuptor pentru 30 minute. Cand placinta capata culoare aurie o scoatem din cuptor si o pudram cu zahar pudra din belsug. Pofta buna!"
https://www.bucataras.ro/retete/ghiveci-cu-zacusca-77222.html,17,"Curatim , spălăm si tocat legumele si cartofi. Intr-o cratiță punem uleiul la încins. Călin legumele cca 10 min. Adăugăm cartofii, mazarea si fasolea. Acoprim cu apa si lasam sa fiarbă. După cca 30 min adăugăm zacusca, coditele de ceapa si mai lasam 10 min sa fiarba.  La sfarsit adăugăm patrunjelul si leusteanul tocat mărunt. Pofta buna!"
https://www.bucataras.ro/retete/tochitura-de-legume-77253.html,17,"Se taie sau se toaca ceapa dupa dorinta si se adauga in ulei de masline incins. Se lasa putin la inmuiat mestecand usor apoi se adauga ciupercile, dupa 2 - 3 minute se adauga si legumele direct (congelate) care-si vor lasa pe langa gust si apa suficienta pentru o cat mai buna inabusire, se amesteca lejer si aproape de final se adauga si putin suc de rosii. In functie de densitatea acestuia se completeaza cu putina apa. Se condimenteaza.  In tot acest timp se poate face un puisor de mamaliguta. Si ca sa aibe aspect de tochitura, caci nu-i asa, ne-am dorit sa facem altceva pute sa radem putin tofu.  "
https://www.bucataras.ro/retete/bureti-de-prun-cu-usturoi-verde-77255.html,17,"Mai intai spalam bine buretii de impuritati si ii verificam sa fie buni, adica sa nu aiba viermisori. fiind foarte mici nu am avut probleme cu ei.Curatam si taiem marunt usturoiul si il punem in tigaia wok dupa ce uleiul s-a incins, adaugam si buretii, presaram putina sare si acoperim cu un capac cca 10 min, apoi ridicam capacul si mai alsam sa se rumeneasca cca 5 min. Am servit cu paine neagra, un deliciu...."
https://www.bucataras.ro/retete/tagliatelle-cu-ciuperci-de-post-77275.html,17,Se pune apa cu sare la fiert. In momentul in care clocoteste se adauga pastele . In cazul de fata se strang in mana nu pentru a le sfarama ci pentru a le despărți mai mult. Ciupercile se gătesc in ulei de măsline după ce au fost spălate si feliate. Se adauga rosii cuburi. Se condimenteaza cu piper si oregano si un praf de sare. Sunt gata imediat.   Pastele se scurg bine si se adauga peste ciuperci. Se amesteca totul. Personal îmi place sa fac amestecul chiar in farfurie asezand întâi pastele si deasupra ciupercile.  
https://www.bucataras.ro/retete/orez-cu-legume-77286.html,17,"Mai intai punem la fiert orezul.Intr-o cratita, punem orezul spalat si adaugam 3 cani de apa (masuram cu aceiasi cana si orezul si apa), adaugam un praf de sare si lasam sa fiarba la foc lent pana este absorbita toata apa.Cat timp se fierbe orezul ne ocupam de legume. Le spalam curatam si taiem cubulete. Asezam pe foc tigaia wok, lasam sa se incinga, adaigam putin ulei si apoi punem legumele, adaugam sare si piper, amestecam si apoi punem un capac.Lasam cca 15 minute s ase inabuse toate legumele, apoi ridicam capacul , lasam 10 min si adaugam orezul fiert, amestecam , potrivim desare si piper.Lasam la foc mic cca 15 min.Se poate servi asa simplu sau cu snitele, friptura sau orice doriti."
https://www.bucataras.ro/retete/cozonac-pufos-de-post-cu-migdalecacao-si-rahat-77299.html,17,"Pasul1:Am amestecat 100 ml apa calda cu zaharul, apoi am adaugat drojdia si l-am lasat la dospit cca. 10 minute. Pasul3:Am adaugat sucul ,esenta , coaja de portocala/lamaie,le-am amestecat incet cu o lingura pana ce am obtinut o compozitie mai groasa,apoi  am început sa framânt aluatul cu mana. Pasul4; Spre final am adaugat uleiul. Pasul5: Se pune într-un  vas ,se acopera cu  un prosop curat si se lasa la dospit pâna ce isi dubleaza volumul. Pasul6; Se împarte aluatul în doua parti egale si se întind doua foi pe care se aseaza  rahatul taiat feliute. Se ruleaza,apoi se impletesc. Se aseaza cozonacul rezultat  într-o  tava  de chec/cozonac unsa cu ulei sau tapetata cu hartie de copt si se mai lasa la dospit 20 minute.  "
